timestamp,hour,day_of_week,baseline_demand,weather,traffic,event,total_demand,optimal_price
28-08-2023 04:00,4,0,7,0,60,0,7,2.76
28-08-2023 05:00,5,0,16,0,39,0,16,4.04
28-08-2023 06:00,6,0,16,0,89,0,18,4.34
28-08-2023 07:00,7,0,17,0,37,0,17,3.41
28-08-2023 08:00,8,0,26,0,66,0,26,3.71
28-08-2023 09:00,9,0,35,0,76,0,35,5.44
28-08-2023 10:00,10,0,17,0,44,0,17,3.46
28-08-2023 11:00,11,0,11,1,62,0,13,3.41
28-08-2023 12:00,12,0,14,0,83,0,16,4.14
28-08-2023 13:00,13,0,16,0,96,0,18,3.13
28-08-2023 14:00,14,0,12,2,16,0,8,2.47
28-08-2023 15:00,15,0,11,0,70,0,11,3.86
28-08-2023 16:00,16,0,23,0,31,0,23,6
28-08-2023 17:00,17,0,26,1,43,0,31,5.85
28-08-2023 18:00,18,0,22,0,5,0,22,2.83
28-08-2023 19:00,19,0,13,0,21,0,13,3.95
28-08-2023 20:00,20,0,14,0,44,0,14,3.67
28-08-2023 21:00,21,0,20,0,88,0,23,3.49
28-08-2023 22:00,22,0,4,0,88,0,5,3.41
28-08-2023 23:00,23,0,3,0,99,0,3,2.83
29-08-2023 00:00,0,1,5,0,35,0,5,2.66
29-08-2023 01:00,1,1,4,0,18,0,4,3.18
29-08-2023 02:00,2,1,4,1,59,0,5,3.34
29-08-2023 03:00,3,1,4,0,50,0,4,2.76
29-08-2023 04:00,4,1,1,0,1,0,1,2.23
29-08-2023 05:00,5,1,16,1,52,0,19,3.24
29-08-2023 06:00,6,1,19,1,1,0,23,4.32
29-08-2023 07:00,7,1,23,2,29,0,16,3.81
29-08-2023 08:00,8,1,42,0,99,0,48,6.84
29-08-2023 09:00,9,1,32,0,90,0,37,6.19
29-08-2023 10:00,10,1,20,0,3,0,20,3.33
29-08-2023 11:00,11,1,16,2,29,0,11,3.07
29-08-2023 12:00,12,1,11,0,90,0,13,3.09
29-08-2023 13:00,13,1,10,2,77,0,7,2.36
29-08-2023 14:00,14,1,16,2,69,0,11,3.36
29-08-2023 15:00,15,1,12,0,34,0,12,3.33
29-08-2023 16:00,16,1,28,1,73,0,34,5.99
29-08-2023 17:00,17,1,29,1,94,0,40,5.9
29-08-2023 18:00,18,1,24,0,70,0,24,4.8
29-08-2023 19:00,19,1,13,1,90,0,18,3.5
29-08-2023 20:00,20,1,19,0,91,0,22,4.05
29-08-2023 21:00,21,1,13,0,77,0,13,3.39
29-08-2023 22:00,22,1,6,0,5,0,6,2
29-08-2023 23:00,23,1,5,0,27,0,5,2
30-08-2023 00:00,0,2,3,2,55,0,2,2.23
30-08-2023 01:00,1,2,6,0,12,0,6,2.16
30-08-2023 02:00,2,2,2,0,49,0,2,2.44
30-08-2023 03:00,3,2,5,0,0,0,5,3.01
30-08-2023 04:00,4,2,1,2,18,0,1,2
30-08-2023 05:00,5,2,15,2,33,0,10,3.04
30-08-2023 06:00,6,2,17,0,17,0,17,4.09
30-08-2023 07:00,7,2,26,0,85,0,30,5.18
30-08-2023 08:00,8,2,24,0,64,0,24,4.44
30-08-2023 09:00,9,2,18,0,62,0,18,4.6
30-08-2023 10:00,10,2,15,0,97,0,17,4.03
30-08-2023 11:00,11,2,11,1,99,0,15,3.74
30-08-2023 12:00,12,2,18,0,7,0,18,2.89
30-08-2023 13:00,13,2,23,1,96,0,32,5.34
30-08-2023 14:00,14,2,19,0,78,0,19,3.88
30-08-2023 15:00,15,2,11,0,18,0,11,2.86
30-08-2023 16:00,16,2,23,0,69,0,23,4.68
30-08-2023 17:00,17,2,29,0,31,0,29,4.8
30-08-2023 18:00,18,2,42,0,14,0,42,6.24
30-08-2023 19:00,19,2,11,0,6,0,11,3.7
30-08-2023 20:00,20,2,13,1,26,0,16,3.73
30-08-2023 21:00,21,2,8,1,79,0,10,2.49
30-08-2023 22:00,22,2,6,2,95,0,5,2.86
30-08-2023 23:00,23,2,5,0,60,0,5,2.74
31-08-2023 00:00,0,3,5,0,70,0,5,2.34
31-08-2023 01:00,1,3,5,0,62,0,5,2.11
31-08-2023 02:00,2,3,4,0,89,0,5,2
31-08-2023 03:00,3,3,1,1,83,0,1,2
31-08-2023 04:00,4,3,6,0,76,0,6,2.93
31-08-2023 05:00,5,3,14,1,91,0,19,3.22
31-08-2023 06:00,6,3,17,1,89,0,23,3.35
31-08-2023 07:00,7,3,23,2,73,0,16,4.53
31-08-2023 08:00,8,3,39,0,65,0,39,6.5
31-08-2023 09:00,9,3,35,1,70,0,42,6.66
31-08-2023 10:00,10,3,14,0,27,0,14,3.98
31-08-2023 11:00,11,3,11,1,57,0,13,3.67
31-08-2023 12:00,12,3,15,1,26,0,18,2.96
31-08-2023 13:00,13,3,15,0,28,0,15,3.75
31-08-2023 14:00,14,3,13,0,54,0,13,3.36
31-08-2023 15:00,15,3,12,2,22,0,8,3.53
31-08-2023 16:00,16,3,32,1,38,0,38,6.28
31-08-2023 17:00,17,3,42,0,10,0,42,6.95
31-08-2023 18:00,18,3,29,0,13,0,29,5.29
31-08-2023 19:00,19,3,12,2,63,0,8,2.37
31-08-2023 20:00,20,3,17,0,92,0,20,5.79
31-08-2023 21:00,21,3,23,0,76,0,23,4.63
31-08-2023 22:00,22,3,7,0,30,0,7,2.99
31-08-2023 23:00,23,3,4,2,81,0,3,2.16
01-09-2023 00:00,0,4,1,0,96,0,1,2
01-09-2023 01:00,1,4,4,0,76,0,4,2.1
01-09-2023 02:00,2,4,2,0,40,0,2,2.28
01-09-2023 03:00,3,4,6,0,82,0,7,2.41
01-09-2023 04:00,4,4,5,1,98,0,7,3.04
01-09-2023 05:00,5,4,8,0,48,0,8,3.4
01-09-2023 06:00,6,4,16,0,52,0,16,3.71
01-09-2023 07:00,7,4,30,0,63,0,30,4.82
01-09-2023 08:00,8,4,16,0,10,0,16,4.04
01-09-2023 09:00,9,4,27,0,99,0,31,5.88
01-09-2023 10:00,10,4,9,0,56,0,9,2.7
01-09-2023 11:00,11,4,8,0,63,0,8,2.83
01-09-2023 12:00,12,4,17,0,61,0,17,3.22
01-09-2023 13:00,13,4,26,0,4,0,26,4.91
01-09-2023 14:00,14,4,22,0,80,0,22,4.37
01-09-2023 15:00,15,4,19,1,33,0,23,4.43
01-09-2023 16:00,16,4,36,0,87,0,41,6.55
01-09-2023 17:00,17,4,28,0,94,0,32,4.9
01-09-2023 18:00,18,4,27,0,59,0,27,5.04
01-09-2023 19:00,19,4,18,0,20,0,18,2.77
01-09-2023 20:00,20,4,10,1,2,0,12,3.1
01-09-2023 21:00,21,4,17,0,9,0,17,3.26
01-09-2023 22:00,22,4,5,1,2,0,6,2.91
01-09-2023 23:00,23,4,3,0,37,0,3,2
02-09-2023 00:00,0,5,4,0,69,0,4,2.65
02-09-2023 01:00,1,5,5,0,2,0,5,2.69
02-09-2023 02:00,2,5,2,0,10,0,2,2
02-09-2023 03:00,3,5,2,0,8,0,2,2.23
02-09-2023 04:00,4,5,7,0,70,0,7,2.93
02-09-2023 05:00,5,5,11,1,81,0,15,3.55
02-09-2023 06:00,6,5,17,1,1,0,20,4.17
02-09-2023 07:00,7,5,19,0,69,0,19,4.4
02-09-2023 08:00,8,5,27,0,65,0,27,4.29
02-09-2023 09:00,9,5,28,0,77,0,28,5.23
02-09-2023 10:00,10,5,13,0,32,0,13,4.03
02-09-2023 11:00,11,5,11,0,70,0,11,4.16
02-09-2023 12:00,12,5,11,0,59,0,11,2
02-09-2023 13:00,13,5,21,0,58,0,21,5.2
02-09-2023 14:00,14,5,11,1,53,0,13,2.19
02-09-2023 15:00,15,5,14,2,74,0,10,3.19
02-09-2023 16:00,16,5,35,0,29,0,35,5.18
02-09-2023 17:00,17,5,24,0,5,0,24,4.85
02-09-2023 18:00,18,5,29,0,88,0,33,6.35
02-09-2023 19:00,19,5,17,1,61,0,20,4.46
02-09-2023 20:00,20,5,12,0,63,0,12,3.54
02-09-2023 21:00,21,5,12,0,40,0,12,3.28
02-09-2023 22:00,22,5,7,0,49,0,7,2.99
02-09-2023 23:00,23,5,4,0,11,0,4,2.37
03-09-2023 00:00,0,6,8,1,80,0,10,2.5
03-09-2023 01:00,1,6,1,0,88,0,1,2
03-09-2023 02:00,2,6,4,0,16,0,4,2.47
03-09-2023 03:00,3,6,5,2,43,0,4,2.95
03-09-2023 04:00,4,6,1,0,19,0,1,2
03-09-2023 05:00,5,6,18,1,33,0,22,4.76
03-09-2023 06:00,6,6,13,0,4,0,13,3.1
03-09-2023 07:00,7,6,35,0,80,0,35,6.12
03-09-2023 08:00,8,6,24,0,0,0,24,4.92
03-09-2023 09:00,9,6,32,0,67,0,32,5.54
03-09-2023 10:00,10,6,15,2,55,0,10,3.43
03-09-2023 11:00,11,6,19,1,25,0,23,4.38
03-09-2023 12:00,12,6,11,1,78,0,13,4.11
03-09-2023 13:00,13,6,11,0,63,0,11,2.92
03-09-2023 14:00,14,6,15,0,55,0,15,4.22
03-09-2023 15:00,15,6,17,0,61,0,17,4.1
03-09-2023 16:00,16,6,24,0,32,0,24,4.59
03-09-2023 17:00,17,6,23,2,4,0,16,3.2
03-09-2023 18:00,18,6,28,0,70,0,28,4.27
03-09-2023 19:00,19,6,12,0,81,0,14,4.76
03-09-2023 20:00,20,6,7,0,45,0,7,3.44
03-09-2023 21:00,21,6,20,0,22,0,20,4.09
03-09-2023 22:00,22,6,1,0,87,0,1,2.26
03-09-2023 23:00,23,6,4,1,83,0,6,2
04-09-2023 00:00,0,0,5,0,21,0,5,3.63
04-09-2023 01:00,1,0,5,0,89,0,6,2.96
04-09-2023 02:00,2,0,7,0,87,0,8,2.91
04-09-2023 03:00,3,0,4,2,11,0,3,2.42
04-09-2023 04:00,4,0,3,1,98,0,4,2.16
04-09-2023 05:00,5,0,15,2,73,0,10,2.86
04-09-2023 06:00,6,0,12,0,22,0,12,2.69
04-09-2023 07:00,7,0,26,0,88,0,30,4.53
04-09-2023 08:00,8,0,33,0,88,0,38,5.56
04-09-2023 09:00,9,0,28,0,54,0,28,4.4
04-09-2023 10:00,10,0,14,0,21,0,14,2.73
04-09-2023 11:00,11,0,15,0,38,0,15,3.2
04-09-2023 12:00,12,0,8,0,53,0,8,2.38
04-09-2023 13:00,13,0,19,0,1,0,19,4.03
04-09-2023 14:00,14,0,11,0,49,0,11,3.36
04-09-2023 15:00,15,0,17,1,18,0,20,4.17
04-09-2023 16:00,16,0,39,0,25,0,39,7.51
04-09-2023 17:00,17,0,31,0,84,0,36,5.18
04-09-2023 18:00,18,0,35,0,45,0,35,5.47
04-09-2023 19:00,19,0,18,0,94,0,21,4.32
04-09-2023 20:00,20,0,19,0,14,0,19,3.86
04-09-2023 21:00,21,0,18,1,88,0,25,4.95
04-09-2023 22:00,22,0,5,2,27,0,4,3.04
04-09-2023 23:00,23,0,9,2,18,0,6,2.97
05-09-2023 00:00,0,1,3,0,40,0,3,2.5
05-09-2023 01:00,1,1,2,1,35,0,2,2.57
05-09-2023 02:00,2,1,4,0,19,0,4,3.09
05-09-2023 03:00,3,1,1,1,76,0,1,2.38
05-09-2023 04:00,4,1,1,0,86,0,1,2
05-09-2023 05:00,5,1,16,0,81,0,18,3.74
05-09-2023 06:00,6,1,8,1,91,0,11,2.83
05-09-2023 07:00,7,1,19,0,90,0,22,3.49
05-09-2023 08:00,8,1,26,0,51,0,26,3.79
05-09-2023 09:00,9,1,18,1,86,0,25,4.78
05-09-2023 10:00,10,1,12,0,26,0,12,2.87
05-09-2023 11:00,11,1,11,1,89,0,15,3.47
05-09-2023 12:00,12,1,17,2,94,0,14,3.67
05-09-2023 13:00,13,1,8,0,70,0,8,2.51
05-09-2023 14:00,14,1,17,0,87,0,20,3.9
05-09-2023 15:00,15,1,12,0,14,0,12,2.68
05-09-2023 16:00,16,1,19,1,19,0,23,4.54
05-09-2023 17:00,17,1,38,0,91,0,44,6.33
05-09-2023 18:00,18,1,33,0,59,0,33,5.43
05-09-2023 19:00,19,1,6,1,98,0,8,2.93
05-09-2023 20:00,20,1,17,0,23,0,17,3.87
05-09-2023 21:00,21,1,21,0,11,0,21,4.45
05-09-2023 22:00,22,1,3,1,31,0,4,3.13
05-09-2023 23:00,23,1,4,0,95,0,5,2.57
06-09-2023 00:00,0,2,3,2,99,0,2,2.45
06-09-2023 01:00,1,2,3,0,79,0,3,2
06-09-2023 02:00,2,2,4,0,41,0,4,2
06-09-2023 03:00,3,2,5,0,86,0,6,3.03
06-09-2023 04:00,4,2,2,0,79,0,2,2.52
06-09-2023 05:00,5,2,9,0,74,0,9,2.24
06-09-2023 06:00,6,2,17,0,66,0,17,3.54
06-09-2023 07:00,7,2,25,1,51,0,30,5.61
06-09-2023 08:00,8,2,28,0,95,0,32,5.51
06-09-2023 09:00,9,2,25,0,82,0,29,5.59
06-09-2023 10:00,10,2,10,0,87,0,12,2.33
06-09-2023 11:00,11,2,16,1,15,0,19,3.9
06-09-2023 12:00,12,2,17,0,10,0,17,3.96
06-09-2023 13:00,13,2,11,0,20,0,11,3.17
06-09-2023 14:00,14,2,23,0,93,0,26,4.33
06-09-2023 15:00,15,2,13,0,87,0,15,2.71
06-09-2023 16:00,16,2,29,1,8,0,35,6.05
06-09-2023 17:00,17,2,29,0,1,0,29,4.71
06-09-2023 18:00,18,2,30,0,91,0,34,5.86
06-09-2023 19:00,19,2,21,0,88,0,24,3.91
06-09-2023 20:00,20,2,18,0,51,0,18,3.59
06-09-2023 21:00,21,2,17,0,1,0,17,3.74
06-09-2023 22:00,22,2,5,0,26,0,5,2.1
06-09-2023 23:00,23,2,5,2,7,0,4,2.34
07-09-2023 00:00,0,3,4,0,55,0,4,3.13
07-09-2023 01:00,1,3,5,0,27,0,5,3.2
07-09-2023 02:00,2,3,8,0,32,0,8,3.7
07-09-2023 03:00,3,3,4,0,21,0,4,2.64
07-09-2023 04:00,4,3,4,0,61,0,4,2
07-09-2023 05:00,5,3,22,1,93,0,30,5.03
07-09-2023 06:00,6,3,16,0,99,0,18,4.34
07-09-2023 07:00,7,3,23,0,89,0,26,4.06
07-09-2023 08:00,8,3,18,1,12,0,22,4.23
07-09-2023 09:00,9,3,24,0,80,0,24,4.72
07-09-2023 10:00,10,3,10,0,57,0,10,2.95
07-09-2023 11:00,11,3,12,0,52,0,12,2.75
07-09-2023 12:00,12,3,17,2,94,0,14,3.25
07-09-2023 13:00,13,3,13,1,94,0,18,3.13
07-09-2023 14:00,14,3,12,0,79,0,12,2.93
07-09-2023 15:00,15,3,15,0,28,0,15,3.94
07-09-2023 16:00,16,3,39,1,40,0,47,6.18
07-09-2023 17:00,17,3,27,0,85,0,31,4.42
07-09-2023 18:00,18,3,32,0,2,0,32,4.99
07-09-2023 19:00,19,3,16,0,12,0,16,3.06
07-09-2023 20:00,20,3,14,0,2,0,14,3.41
07-09-2023 21:00,21,3,11,0,61,0,11,3.3
07-09-2023 22:00,22,3,5,0,19,0,5,3.24
07-09-2023 23:00,23,3,8,1,33,0,10,3.74
08-09-2023 00:00,0,4,4,1,72,0,5,2.37
08-09-2023 01:00,1,4,5,1,38,0,6,2.92
08-09-2023 02:00,2,4,8,0,43,0,8,3.58
08-09-2023 03:00,3,4,4,0,3,0,4,2.76
08-09-2023 04:00,4,4,4,1,41,0,5,2.44
08-09-2023 05:00,5,4,6,1,79,0,7,2.36
08-09-2023 06:00,6,4,13,0,61,0,13,3.36
08-09-2023 07:00,7,4,21,1,41,0,25,3.79
08-09-2023 08:00,8,4,31,2,6,0,22,3.73
08-09-2023 09:00,9,4,18,2,35,0,13,3.06
08-09-2023 10:00,10,4,23,0,8,0,23,4.67
08-09-2023 11:00,11,4,12,0,50,0,12,3.36
08-09-2023 12:00,12,4,18,0,12,0,18,3.86
08-09-2023 13:00,13,4,14,0,69,0,14,3.86
08-09-2023 14:00,14,4,11,0,40,0,11,3.73
08-09-2023 15:00,15,4,18,1,1,0,22,4.03
08-09-2023 16:00,16,4,35,0,27,0,35,4.68
08-09-2023 17:00,17,4,27,0,66,0,27,4.96
08-09-2023 18:00,18,4,28,0,55,0,28,3.58
08-09-2023 19:00,19,4,13,2,59,0,9,3.39
08-09-2023 20:00,20,4,18,2,53,0,13,3.45
08-09-2023 21:00,21,4,14,1,56,0,17,3.28
08-09-2023 22:00,22,4,4,1,91,0,6,2.6
08-09-2023 23:00,23,4,2,0,16,0,2,2.6
09-09-2023 00:00,0,5,3,0,39,0,3,2
09-09-2023 01:00,1,5,4,0,6,0,4,2
09-09-2023 02:00,2,5,2,0,49,0,2,2.61
09-09-2023 03:00,3,5,5,0,91,0,6,3.01
09-09-2023 04:00,4,5,10,0,51,0,10,3.47
09-09-2023 05:00,5,5,11,0,38,0,11,3.8
09-09-2023 06:00,6,5,12,1,79,0,14,2.74
09-09-2023 07:00,7,5,15,0,88,0,17,3.44
09-09-2023 08:00,8,5,33,0,74,0,33,4.16
09-09-2023 09:00,9,5,20,0,47,0,20,3.72
09-09-2023 10:00,10,5,11,1,89,0,15,2.53
09-09-2023 11:00,11,5,19,0,93,0,22,4.27
09-09-2023 12:00,12,5,12,2,81,0,10,3.09
09-09-2023 13:00,13,5,13,1,74,0,16,4.16
09-09-2023 14:00,14,5,17,0,89,0,20,3.94
09-09-2023 15:00,15,5,19,1,9,0,23,4.51
09-09-2023 16:00,16,5,25,0,5,0,25,4.4
09-09-2023 17:00,17,5,19,0,69,0,19,3.25
09-09-2023 18:00,18,5,21,0,31,0,21,3.92
09-09-2023 19:00,19,5,10,0,77,0,10,3.95
09-09-2023 20:00,20,5,17,0,7,0,17,2.68
09-09-2023 21:00,21,5,15,1,55,0,18,3.33
09-09-2023 22:00,22,5,2,0,26,0,2,2
09-09-2023 23:00,23,5,5,0,85,0,6,2.75
10-09-2023 00:00,0,6,6,1,5,0,7,3.27
10-09-2023 01:00,1,6,5,0,74,0,5,2.35
10-09-2023 02:00,2,6,1,0,34,0,1,2
10-09-2023 03:00,3,6,4,0,44,0,4,2.41
10-09-2023 04:00,4,6,5,0,80,0,5,2.92
10-09-2023 05:00,5,6,18,0,56,0,18,2.65
10-09-2023 06:00,6,6,20,2,15,0,14,3.09
10-09-2023 07:00,7,6,25,0,48,0,25,5.01
10-09-2023 08:00,8,6,30,0,47,0,30,4.31
10-09-2023 09:00,9,6,31,1,93,0,43,5.79
10-09-2023 10:00,10,6,15,1,46,0,18,4.55
10-09-2023 11:00,11,6,20,0,79,0,20,3.53
10-09-2023 12:00,12,6,11,2,57,0,8,2.75
10-09-2023 13:00,13,6,19,0,91,0,22,4.38
10-09-2023 14:00,14,6,9,0,31,0,9,2.64
10-09-2023 15:00,15,6,11,0,18,0,11,2.71
10-09-2023 16:00,16,6,35,1,92,0,48,6.59
10-09-2023 17:00,17,6,33,2,75,0,23,3.93
10-09-2023 18:00,18,6,30,0,24,0,30,4.96
10-09-2023 19:00,19,6,12,0,46,0,12,3.15
10-09-2023 20:00,20,6,14,0,49,0,14,2.77
10-09-2023 21:00,21,6,19,0,33,0,19,3.78
10-09-2023 22:00,22,6,7,2,15,0,5,4.08
10-09-2023 23:00,23,6,5,0,8,0,5,3.59
11-09-2023 00:00,0,0,5,0,64,0,5,3.32
11-09-2023 01:00,1,0,2,1,21,0,2,2.09
11-09-2023 02:00,2,0,2,0,81,0,2,2
11-09-2023 03:00,3,0,1,0,41,0,1,2.06
11-09-2023 04:00,4,0,5,0,2,0,5,2.32
11-09-2023 05:00,5,0,17,0,70,0,17,3.91
11-09-2023 06:00,6,0,10,1,7,0,12,3.34
11-09-2023 07:00,7,0,31,0,27,0,31,4.56
11-09-2023 08:00,8,0,22,0,16,0,22,4.62
11-09-2023 09:00,9,0,18,0,0,0,18,3.65
11-09-2023 10:00,10,0,18,0,5,0,18,3.78
11-09-2023 11:00,11,0,13,0,48,0,13,3.13
11-09-2023 12:00,12,0,8,0,91,0,9,2.74
11-09-2023 13:00,13,0,12,0,21,0,12,3.12
11-09-2023 14:00,14,0,18,1,18,0,22,3.72
11-09-2023 15:00,15,0,8,0,22,0,8,3.02
11-09-2023 16:00,16,0,31,1,68,0,37,5.42
11-09-2023 17:00,17,0,29,0,4,0,29,5.49
11-09-2023 18:00,18,0,24,1,67,0,29,5.42
11-09-2023 19:00,19,0,17,0,19,0,17,3.33
11-09-2023 20:00,20,0,15,0,8,0,15,4.02
11-09-2023 21:00,21,0,18,1,42,0,22,3.52
11-09-2023 22:00,22,0,5,1,46,0,6,3.08
11-09-2023 23:00,23,0,2,0,52,0,2,2.16
12-09-2023 00:00,0,1,5,1,91,0,7,2.73
12-09-2023 01:00,1,1,6,0,19,0,6,3.36
12-09-2023 02:00,2,1,5,1,27,0,6,2.65
12-09-2023 03:00,3,1,4,2,97,0,3,2
12-09-2023 04:00,4,1,7,1,45,0,8,2.65
12-09-2023 05:00,5,1,11,0,56,0,11,3.04
12-09-2023 06:00,6,1,10,1,53,0,12,3.1
12-09-2023 07:00,7,1,28,1,50,0,34,4.43
12-09-2023 08:00,8,1,17,0,74,0,17,3.77
12-09-2023 09:00,9,1,24,0,85,0,28,5.89
12-09-2023 10:00,10,1,17,0,32,0,17,4.13
12-09-2023 11:00,11,1,15,0,77,0,15,2.98
12-09-2023 12:00,12,1,20,1,18,0,24,4.63
12-09-2023 13:00,13,1,20,1,60,0,24,3.76
12-09-2023 14:00,14,1,24,0,17,0,24,4.42
12-09-2023 15:00,15,1,19,0,41,0,19,3.66
12-09-2023 16:00,16,1,25,0,53,0,25,4.62
12-09-2023 17:00,17,1,24,0,20,0,24,4.87
12-09-2023 18:00,18,1,33,0,97,0,38,5.8
12-09-2023 19:00,19,1,17,1,57,0,20,4.6
12-09-2023 20:00,20,1,16,0,64,0,16,3.29
12-09-2023 21:00,21,1,18,2,46,0,13,2
12-09-2023 22:00,22,1,5,0,8,0,5,2.31
12-09-2023 23:00,23,1,8,1,30,0,10,2.6
13-09-2023 00:00,0,2,3,0,97,0,3,2.45
13-09-2023 01:00,1,2,6,0,61,0,6,2.76
13-09-2023 02:00,2,2,4,1,56,0,5,2
13-09-2023 03:00,3,2,3,0,96,0,3,3.04
13-09-2023 04:00,4,2,4,0,85,0,5,2
13-09-2023 05:00,5,2,18,0,93,0,21,3.23
13-09-2023 06:00,6,2,24,0,6,0,24,4.43
13-09-2023 07:00,7,2,30,0,42,0,30,4.45
13-09-2023 08:00,8,2,26,0,47,0,26,4.53
13-09-2023 09:00,9,2,26,1,15,0,31,4.71
13-09-2023 10:00,10,2,14,0,41,0,14,3.98
13-09-2023 11:00,11,2,14,0,43,0,14,3.67
13-09-2023 12:00,12,2,21,1,13,0,25,3.98
13-09-2023 13:00,13,2,13,0,94,0,15,4.44
13-09-2023 14:00,14,2,16,0,96,0,18,3.5
13-09-2023 15:00,15,2,19,0,76,0,19,4.02
13-09-2023 16:00,16,2,32,0,4,0,32,6.15
13-09-2023 17:00,17,2,22,0,13,0,22,3.88
13-09-2023 18:00,18,2,44,0,68,0,44,6.34
13-09-2023 19:00,19,2,13,0,76,0,13,3.09
13-09-2023 20:00,20,2,7,0,55,0,7,3.86
13-09-2023 21:00,21,2,12,0,49,0,12,3.2
13-09-2023 22:00,22,2,9,0,30,0,9,3.09
13-09-2023 23:00,23,2,11,0,51,0,11,3.37
14-09-2023 00:00,0,3,4,0,87,0,5,2.62
14-09-2023 01:00,1,3,7,2,5,0,5,2.17
14-09-2023 02:00,2,3,7,2,53,0,5,2.66
14-09-2023 03:00,3,3,2,0,82,0,2,2.11
14-09-2023 04:00,4,3,8,1,56,0,10,3.14
14-09-2023 05:00,5,3,22,0,84,0,25,4.38
14-09-2023 06:00,6,3,14,1,36,0,17,3.68
14-09-2023 07:00,7,3,24,0,11,0,24,4.05
14-09-2023 08:00,8,3,25,1,58,0,30,4.98
14-09-2023 09:00,9,3,31,0,37,0,31,6.13
14-09-2023 10:00,10,3,16,0,50,0,16,4.3
14-09-2023 11:00,11,3,13,0,63,0,13,3.68
14-09-2023 12:00,12,3,15,0,37,0,15,3.48
14-09-2023 13:00,13,3,14,0,61,0,14,3.93
14-09-2023 14:00,14,3,25,0,70,0,25,4.45
14-09-2023 15:00,15,3,17,0,84,0,20,3.39
14-09-2023 16:00,16,3,26,0,8,0,26,3.87
14-09-2023 17:00,17,3,27,1,84,0,37,5.24
14-09-2023 18:00,18,3,44,0,60,0,44,6.79
14-09-2023 19:00,19,3,19,0,44,0,19,3.92
14-09-2023 20:00,20,3,13,0,36,0,13,3.24
14-09-2023 21:00,21,3,14,0,62,0,14,3.73
14-09-2023 22:00,22,3,3,0,93,0,3,2
14-09-2023 23:00,23,3,2,2,99,0,2,2
15-09-2023 00:00,0,4,5,1,24,0,6,2.76
15-09-2023 01:00,1,4,3,0,58,0,3,2.81
15-09-2023 02:00,2,4,3,0,14,0,3,2.16
15-09-2023 03:00,3,4,2,0,56,0,2,2.78
15-09-2023 04:00,4,4,5,0,24,0,5,2.39
15-09-2023 05:00,5,4,16,0,3,0,16,3.86
15-09-2023 06:00,6,4,17,0,96,0,20,3.53
15-09-2023 07:00,7,4,23,1,55,0,28,5.33
15-09-2023 08:00,8,4,18,0,43,0,18,3.36
15-09-2023 09:00,9,4,21,0,44,0,21,3.75
15-09-2023 10:00,10,4,13,0,49,0,13,2.84
15-09-2023 11:00,11,4,19,1,88,0,26,4.53
15-09-2023 12:00,12,4,10,2,77,0,7,2.23
15-09-2023 13:00,13,4,20,0,21,0,20,4.51
15-09-2023 14:00,14,4,15,1,68,0,18,3.86
15-09-2023 15:00,15,4,17,0,19,0,17,3.79
15-09-2023 16:00,16,4,27,0,7,0,27,4.52
15-09-2023 17:00,17,4,28,0,33,0,28,4.84
15-09-2023 18:00,18,4,36,0,55,0,36,5.93
15-09-2023 19:00,19,4,10,0,59,0,10,2.96
15-09-2023 20:00,20,4,17,1,65,0,20,4.85
15-09-2023 21:00,21,4,17,0,2,0,17,3.2
15-09-2023 22:00,22,4,3,1,64,0,4,2.7
15-09-2023 23:00,23,4,6,1,14,0,7,2.79
16-09-2023 00:00,0,5,3,0,78,0,3,2.91
16-09-2023 01:00,1,5,2,0,7,0,2,2.39
16-09-2023 02:00,2,5,4,2,26,0,3,3.32
16-09-2023 03:00,3,5,1,1,70,0,1,2.1
16-09-2023 04:00,4,5,1,2,97,0,1,2
16-09-2023 05:00,5,5,9,0,23,0,9,3.2
16-09-2023 06:00,6,5,17,0,62,0,17,3.44
16-09-2023 07:00,7,5,25,2,27,0,18,4.24
16-09-2023 08:00,8,5,26,1,98,0,36,5.62
16-09-2023 09:00,9,5,25,0,24,0,25,4.51
16-09-2023 10:00,10,5,11,2,76,0,8,2.36
16-09-2023 11:00,11,5,10,1,46,0,12,3.33
16-09-2023 12:00,12,5,21,0,95,0,24,4.86
16-09-2023 13:00,13,5,18,0,70,0,18,3.46
16-09-2023 14:00,14,5,20,0,15,0,20,3.76
16-09-2023 15:00,15,5,15,0,38,0,15,2.11
16-09-2023 16:00,16,5,23,0,63,0,23,4.01
16-09-2023 17:00,17,5,30,0,49,0,30,5.49
16-09-2023 18:00,18,5,32,0,69,0,32,5.05
16-09-2023 19:00,19,5,21,0,15,0,21,3.94
16-09-2023 20:00,20,5,11,0,85,0,13,3.75
16-09-2023 21:00,21,5,13,0,27,0,13,3.18
16-09-2023 22:00,22,5,7,0,89,0,8,3.09
16-09-2023 23:00,23,5,3,0,1,0,3,2.98
17-09-2023 00:00,0,6,5,0,84,0,6,2.77
17-09-2023 01:00,1,6,5,0,66,0,5,2.2
17-09-2023 02:00,2,6,5,0,15,0,5,2.47
17-09-2023 03:00,3,6,3,0,91,0,3,2.34
17-09-2023 04:00,4,6,2,0,33,0,2,2
17-09-2023 05:00,5,6,14,1,3,0,17,3.67
17-09-2023 06:00,6,6,11,2,32,0,8,3.07
